STATION,LOCATION,STATE,TEMP,DO,PH,CONDUCTIVITY,BOD,NITRATE,FECAL_COLI,TOTAL_COLI,YEAR,WQI
2874,IRANG RIVER AT TAMENGLONG,MANIPUR,23,7.3,7.8,116,1.2,NAN,NAN,10,2011,48.1642985
1458,"IRIL AT PORAMPET, MANIPUR",MANIPUR,22,5.5,7.3,179,1.2,NAN,NAN,75,2011,54.97422497
1624,"IRIL AT LILONG, MANIPUR",MANIPUR,22.3,4.7,7.4,220,1.6,NAN,NAN,140,2011,64.90902889
2863,"IRIL RIVER AT KANGLA SIPHAI, IMPHAL EAST, MANIPUR",MANIPUR,27,4.9,7,180,1.2,NAN,NAN,10,2011,53.69518085
2873,IRIL RIVER AT LILONG (THOUBAL ),MANIPUR,30,5.8,7.8,367,6.2,NAN,NAN,95,2011,106.9358059
1925,KHUGA RIVER (CHURACHANDPUR),MANIPUR,23,5.8,7.4,249,1,NAN,NAN,37,2011,61.68286467
2877,"KHUGA DAM ON KHUGA RIVER, CHURACHANDPUR, MANIPUR",MANIPUR,23,6.2,6.9,182,2.1,NAN,NAN,8,2011,54.09634507
1926,"KHUJAIROK, MOREH (CHANDEL DIST.)",MANIPUR,22.7,5.5,7.7,356,1.2,NAN,NAN,202,2011,78.35363673
2878,"LOKCHAO RIVER AT BISHNUPUR, MANIPUR",MANIPUR,23,5.1,6.9,190,2.3,NAN,NAN,33,2011,59.17250928
2867,"MAHA RIVER AT CHANDEL, MANIPUR",MANIPUR,23.5,5.2,7.1,164,2.8,NAN,NAN,20,2011,60.83911467
2852,"MANIPUR RIVER AT SEKMAIJAN, DISTT. THOUBAL, MANIPUR",MANIPUR,23,4.6,7,188,2.8,NAN,NAN,18,2011,64.12183526
2879,MANIPUR RIVER AT ETHAI BARRAGE ON MANIPUR RIVER AT BISHNUPUR,MANIPUR,23.5,5.6,6.6,165,1.9,NAN,NAN,23,2011,49.77024213
1625,NAMBUL RIVER AT HUMP BRIDGE,MANIPUR,23,1.9,6.8,484,15.3,NAN,NAN,1075,2011,169.9411367
1626,"NAMBUL RIVER AT HEIRANGOITHONG, MANIPUR",MANIPUR,23,2.5,7.1,424,16.7,NAN,NAN,682,2011,172.4172397
2858,"NAMBUL RIVER AT SAMUSANG (U.K. ROAD), DISTT. IMPHAL WEST",MANIPUR,22.5,5.5,6.9,118,2.8,NAN,NAN,10,2011,52.92422497
2859,"NAMBUL RIVER AT SINGDA DAM, IMPHAL WEST, MANIPUR",MANIPUR,23,6,7,100,4.2,NAN,NAN,10,2011,58.19548722
2860,"NAMBUL RIVER AT NAOREMTHONG, IMPHAL WEST, MANIPUR",MANIPUR,22.5,4.9,6.9,93,3.6,NAN,NAN,25,2011,56.25694556
2880,"NAMBUL RIVER AT  BISHNUPUR, MANIPUR",MANIPUR,20,4.8,7,167.1,2.8,NAN,NAN,NAN,2011,61.28063428
1927,"SEKMAI RIVER, KAKCHING (THOUBAL DIST.)",MANIPUR,22.7,5.4,7.2,211,1.1,NAN,NAN,78,2011,57.16644311
2853,"THOUBAL RIVER AT MAPITHEL DAM, DISTT. THOUBAL, MANIPUR",MANIPUR,26,6,7.5,231,1.1,NAN,NAN,10,2011,60.73078134
2854,"THOUBAL RIVER AT PHADOM, DISTT. THOUBAL, MANIPUR",MANIPUR,19,5.6,7.1,319,4.4,NAN,NAN,15,2011,85.27906566
2856,"THOUBAL RIVER AT YAIRIPOK, DISTT. THOUBAL, MANIPUR",MANIPUR,22.5,5.7,6.9,261,2.3,NAN,NAN,53,2011,65.19861222
2870,"THOUBAL RIVER AT SONGKHONG, (UKL DIST.)",MANIPUR,18.9,9.9,7.1,163,1,NAN,NAN,35,2011,37.61662693
2872,THOUBAL RIVER AT LITAN (UKL DIST.),MANIPUR,21,6.1,7.6,163,4.5,NAN,NAN,25,2011,72.5767985
2855,"WANGJING RIVER AT HEIROK, DISTT. THOUBAL, MANIPUR",MANIPUR,22.5,5.1,6.9,170,2.5,NAN,NAN,10,2011,58.08427399
2876,"WANGJING RIVER AT WANGJING, DISTT. THOUBAL, MANIPUR",MANIPUR,23,3.8,7,192,3,NAN,NAN,23,2011,67.91252154
1632,"GANOL RIVER TURA, MEGHALAYA",MEGHALAYA,24.4,7.8,7.2,139,1.9,0.56,263,359,2011,46.82730392
1428,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",MEGHALAYA,21.8,6.5,3.1,489,6.1,0.52,32,47,2011,69.244375
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",MEGHALAYA,20.8,7.3,7,162,2.2,0.69,2085,2633,2011,50.32839461
1633,SIMSANG RIVER WILLIAMNAGAR,MEGHALAYA,25.2,7.8,7.1,136,1.9,0.52,303,409,2011,45.46906863
1427,UMTREW AT BYRNIHAT EAST,MEGHALAYA,24,7.7,7.1,205,7,0.84,303,461,2011,81.03011029
2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,23.4,8.1,7.1,267,1,0.11,2,12,2011,53.95359069
2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,23.4,8,7,278,1.1,0.11,3,18,2011,54.94875
2052,TUIRIAL UPPER CATCHMENT,MIZORAM,23.2,6.9,7.2,268,1.1,0.11,6,37,2011,59.03667892
2053,TUIRIAL LOWER CATCHMENT,MIZORAM,23.3,6.8,7.1,286,1.3,0.11,8,29,2011,61.33772059
1403,GUMTI AT U/S SOUTH TRIPURA,TRIPURA,28.4,6.6,7.8,149,1.8,NAN,209,340,2011,57.00394311
1404,GUMTI AT D/S SOUTH TRIPURA,TRIPURA,28.6,6.3,8,164,3.4,0.3,380,528,2011,70.18057598
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",TRIPURA,28.5,6.6,7.9,196,4.4,0.8,425,648,2011,77.25392157
2459,"DAMANGANGA AT ZARI CAUSE WAY BRIDGE, DAMAN ",DAMAN & DIU,29.9,5.6,7.5,15608,25,18.73,5,5,2010,1866.301397
2460,DAMANGANGA AT DISCHARG POINT DISTILLARY,DAMAN & DIU,29.9,3.7,7.5,39503,13.5,25.71,NAN,NAN,2010,4409.861189
2461,"DAMANGANGA AT DAMAN JETTY, MOTI DAMAN",DAMAN & DIU,29.8,4.7,7.6,46170,21.5,19.69,NAN,NAN,2010,5176.758419
2462,"DAMANGANGA AT VAPI WEIR, VAPI",DAMAN & DIU,30.2,5.8,7.8,378,NAN,2.61,NAN,NAN,2010,111.0928115
2463,"DAMANGANGA AT LAVACHA TEMPLE, DADRA",DAMAN & DIU,29.7,6.6,7.7,489,NAN,2.66,350,350,2010,119.8785958
2464,"DAMANGANGA at D/s of M/s Surat Beverages, Dadra",DAMAN & DIU,30.1,6.6,7.4,492,NAN,3.6,NAN,NAN,2010,117.1721252
2465,"DAMANGANGA AT NAROLI BRIDGE, SILVASSA",DAMAN & DIU,30.3,6.2,7.8,359,NAN,3.67,4,NAN,2010,107.9539389
2466,"DAMANGANGA AT VILLAGE NAMDHA, VAPI",DAMAN & DIU,29.8,5.8,7.7,8757,NAN,10.45,4,4,2010,1022.356929
1860,BALEHWAR KHADI AT N.H. NO. 8,GUJARAT,26,5.1,8.1,533,3.7,0.45,3900,7500,2010,116.4077819
1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,GUJARAT,27,7.1,8,555,2,0.35,7500,15000,2010,102.8487132
1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,GUJARAT,27,6.8,8.2,26600,3.1,0.62,9000,23000,2010,2946.067721
1865,RIVER DHADAR AT KOTHADA,GUJARAT,29.3,8.1,7.6,938,8.6,0.4,22,108,2010,173.4912377
1148,"AMBIKA AT BILIMORA, ",GUJARAT,28.4,6.2,7.8,7778,2.7,0.26,2880,6581,2010,893.1763235
1434,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,",GUJARAT,32,NAN,7.2,1440,46,0.2,80,330,2010,432.7271885
1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, ",GUJARAT,28.3,3.2,7.7,885,6.3,0.51,3900,9575,2010,170.1311029
1399,ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS,NAN,29.3,6.6,6.5,58,1.8,0.87,0,53,2010,33.68156863
1475,ZUARI AT PANCHAWADI,NAN,28.8,6.6,6.6,145,1.5,0.65,4,98,2010,42.53333333
1400,MANDOVI AT NEGHBOURHOOD OF PANAJI,NAN,29,6.3,6.6,55,1.8,0.36,8,140,2010,35.20469363
1476,"MANDOVI AT TONCA, MARCELA",NAN,28.8,6.4,6.4,188,2,0.44,15,153,2010,48.42894608
1543,KALNA AT CHANDELNAN PERNEM,NAN,27.3,6.9,6.2,61,1.7,1.07,7,117,2010,29.53726716
1548,ASSONORA AT ASSONORA,NAN,28.3,7.2,6.1,62,2.6,0.92,8,123,2010,32.65473039
2276,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",NAN,29,6.9,6.6,154,1.9,0.83,17,173,2010,44.8496201
2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",NAN,27.6,7,6.3,742,1.6,0.42,8,139,2010,103.8097549
1546,KHANDEPAR AT OPA NAN PONDA,NAN,28.8,7.6,6.2,62,1.1,0.38,12,160,2010,24.35703431
2270,"KHANDEPAR AT CODLI NR BDG,U/S OPA WATERWORKS, SANGUEM",NAN,28.3,7.1,6.2,69,1.4,0.56,7,141,2010,28.17871324
2272,"KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",NAN,27.8,6.8,6,93,1.9,0.75,9,136,2010,32.31360294
1545,MADAI AT DABOS NAN  VALPOI,NAN,28.5,7.1,6.2,89,1.4,0.68,6,119,2010,30.36224265
2274,MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,NAN,28.1,6.3,6.2,110,1.5,0.59,8,157,2010,35.45351716
2271,"SAL PAZORKHONI, CUNCOLIM (NR CULVERT MARGAONAN CANACONA N.H.)",NAN,29,6.2,7,77,1.8,0.46,11,173,2010,42.00573529
2273,"SAL NEAR HOTEL LEELA MOBOR, CAVELOSSIM",NAN,29.5,6.2,6.8,67,1.7,0.61,8,145,2010,38.32338235
1547,TALPONA AT CANACONA,NAN,30.2,6.9,6.5,62,1.4,0.6,10,107,2010,31.07432598
1544,VALVANT AT SANKLINANBICHOLIM,NAN,28.3,6.7,6.2,62,0.9,0.57,8,187,2010,25.83052696
2651,"AMBA AT D/S OF WAKEN BDG U/S OF JS PETROCHEMICALS, WAKENPHATA, ROHA",NAN,28.7,6.8,7.9,119,3.5,0.58,286,517,2010,63.39772059
1461,BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS),NAN,26,7,7.7,88,3.2,0.13,8,17,2010,55.7397549
2653,"BHATSA AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",NAN,NAN,6.9,7.3,70,3.4,0.19,NAN,NAN,2010,51.03844363
2654,"BHATSA AT U/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",NAN,NAN,7.4,7.2,77,3,0.23,NAN,NAN,2010,47.17970588
1092,KALU AT ATALE VILLAGE,NAN,24,7,7.4,3113,4,2.16,95,350,2010,386.315049
2670,"KAN NEAR SAKRI WATER WORKS, SAKRI, DHULE",NAN,32.1,5.5,8.1,363,8.4,2.15,16,69,2010,122.4477328
1152,KUNDALIKA AT ROHA CITY,NAN,30.3,6.9,7.5,86,3.6,0.4,316,582,2010,55.93903186
2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),NAN,30.1,6.4,7.4,621,37.8,1.79,413,728,2010,300.7171814
2671,"KUNDALIKA NEAR SALAV BDG (SALINA ZONE), SALAV, ROHA, RAIGAD",NAN,28.8,5.2,7.9,42354,9.5,1.1,126,253,2010,4696.771446
2672,"KUNDALIKA  AT DHATAV AT JACKWELL, DHATAV, ROHA, RAIGAD",NAN,28.7,6.9,7.4,73,3.5,0.27,482,659,2010,52.94314951
2168,MITHI RIVER,NAN,29,3.4,7.4,17842,31.5,3.32,1767,1767,2010,2149.079608
2676,"MUCHKUNDI AT WAKED NEAR M/S ASAHI INDIA GLASS LTD, WAKED, LANJA, RATNAGIRI",NAN,28.5,7.4,8.1,254,2.2,0.15,3,75,2010,71.34852941
1151,PATALGANGA AT SHILPHATA,NAN,27.7,6.7,7.4,125,3.7,0.4,514,820,2010,60.26464461
1462,PATALGANGA NEAR INTAKE OF MIDC W/W,NAN,28.6,6.6,7.5,129,3.9,0.4,129,381,2010,63.10098039
2685,"PATALGANGA AT D/S OF KHARPADA BDG, KHARPADA, KHALAPUR, RAIGAD",NAN,27.1,6.1,7.3,515,5.1,2.02,82,212,2010,111.0897181
2686,"PATALGANGA AT VYAL PUMP HOUSE, VYAL, KHALAPUR, RAIGAD",NAN,27.1,6.6,7.4,122,3.6,0.46,172,361,2010,59.68098039
2687,"PATALGANGA AT KHALAPUR PUMPING STATION, RAIGAD",NAN,27,6.5,7.3,131,3.8,0.79,108,261,2010,61.02202206
2688,"PATALGANGA AT SAVROLI BDG, KHALAPUR. RAIGAD",NAN,26.8,6.7,7.3,130,3.4,0.57,133,318,2010,58.15699755
2689,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, KHALAPUR, RAIGAD",NAN,26.8,6.6,7.4,95,3.7,0.53,147,217,2010,57.29098039
2696,"PEHLAR DAM ON PEHLAR RIVERNANINLET OF WATER WORKS, VASAI, THANE",NAN,26.4,6.8,7.7,143,3.6,0.43,38,109,2010,64.48595588
2199,SAVITRI AT OVALE VILLAGE.,NAN,22.1,6.3,7.5,10825,2.9,1.93,5,101,2010,1222.576458
2701,"SAVITRI JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",NAN,22.3,7.1,7.4,185,2.2,0.63,4,80,2010,57.51224265
2702,"SAVITRI RIVER AT SHEDAV DOH, MAHAD,RAIGAD",NAN,22,6.7,7.5,1439,2.5,1.47,4,113,2010,197.8217034
2703,"SAVITRI AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",NAN,22,6.6,7.5,185,2.4,0.3,6,113,2010,61.02745098
2704,"SAVITRI AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",NAN,22,6.7,7.8,3521,2.4,1.02,3,90,2010,426.9099387
2706,"SURYA U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",NAN,28.2,7.1,7.7,193,3.1,0.53,41,92,2010,66.36224265
2707,"SURYA AT MIDC PUMPING STATION, GARVASHET, PALGHAR, THANE",NAN,28.2,7.1,7.9,175,3.1,0.47,31,86,2010,66.45871324
2708,"SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",NAN,28.3,7.1,7.8,174,3.3,0.44,33,83,2010,66.40694853
2709,"TANSA NEAR ROAD BDG, VILL DAKEWALI, WADA, THANE",NAN,NAN,7.2,7.5,308,4,0.15,NAN,NAN,2010,81.40943627
1093,ULHAS AT U/S OF NRC BUND AT MOHANE,NAN,26.3,6.4,7.7,153,3.6,0.77,504,592,2010,66.72776961
1094,ULHAS AT U/S OF BADLAPUR,NAN,26.1,7,7.7,111,3.4,0.42,179,359,2010,59.3479902
2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,NAN,26,6.6,7.6,209,3.4,0.68,97,243,2010,70.13215686
2712,"VAITARNA NR RD BDG, GANDHARE VILL., WADA, THANE",NAN,NAN,7.5,8.2,296,3.5,0.14,NAN,NAN,2010,83.73807598
2164,VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,NAN,27.6,6.9,7.5,119,2.2,0.42,2,71,2010,51.91373775
2713,"VASHISHTI AT D/S OF THREE M PAPER MILLS NR CHIPLUN WATER INTAKE JACKWELL, KHERDI, RATNAGIRI",NAN,27.6,6.8,7.7,116,2.3,1.33,3,74,2010,54.52713235
2714,"VASHISHTI AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNAGIRI",NAN,27.3,7,7.7,118,2.1,0.5,3,64,2010,53.04093137
17,PERIYAR NEAR ALWAYENANELOOR,NAN,27.4,5.2,6.6,453,1.5,0.38,644,4613,2010,80.00262255
18,PERIYAR AT KALADY,NAN,27.3,7.2,6.8,35,1.1,0.24,513,3483,2010,28.72061275
20,CHALIYAR AT KOOLIMADU,NAN,26,7,7.1,62,0.5,0.44,385,617,2010,32.06093137
21,CHALIYAR AT CHUNGAPALLY,NAN,26.2,7,7.1,5228,0.6,0.34,240,455,2010,594.7815196
42,"KALLADA AT PERUMTHOTTA MKADAVU, PUNALOOR",NAN,27.5,7.2,7,51,0.6,0.26,285,522,2010,29.80120098
43,MUVATTAPUZHA AT VETTIKKATTUMUKKU,NAN,28.1,6.7,6.9,62,1.2,0.46,385,2193,2010,34.66229167
1154,CHALAKUDY AT PULICKALKANANDAVU,NAN,28.2,6.5,6.5,118,1.1,0.52,610,3080,2010,36.66496324
1155,KARAMANA AT MOONNATTUMUKKU,NAN,27.6,0.6,7,1787,14.1,1.49,8542,17500,2010,310.9511275
1156,PAMBA AT CHENGANNUR,NAN,28,6.6,6.8,49,0.9,0.56,448,913,2010,30.87509804
1207,KABBANI AT MUTHANKARA,NAN,24.3,6.8,7.3,67,0.6,0.4,598,935,2010,35.77242647
1208,BHAVANI AT ELACHIVAZHY,NAN,25.8,7.3,7.4,104,0.6,0.44,245,430,2010,39.41368873
1338,PERIYAR AT SEWAGE DISCHARGE POINT,NAN,27.8,6.5,6.7,39,1.2,0.26,562,4823,2010,30.65555147
1339,MEENACHIL AT KIDANGOOR,NAN,26.3,7.2,6.5,45,0.9,0.46,1225,1825,2010,25.64531863
1340,MANIMALA  AT KALLOOPARA,NAN,28.5,7.4,6.9,65,0.9,0.56,575,1455,2010,31.37852941
1341,PAMBA AT THAKAZHY,NAN,29.3,6.5,6.5,60,1,1.62,420,900,2010,29.87378676
1342,ACHENKOIL AT THUMPAMON,NAN,27.6,6.6,6.9,57,0.9,0.37,319,650,2010,32.76392157
1384,MANIMALA AT THONDRA,NAN,28.1,7.1,7,84,1,0.66,985,1485,2010,35.87577206
1442,VAMANAPURAM,NAN,27.8,7.5,6.8,56,1.3,0.6,178,540,2010,31.2651348
1443,ACHENKOIL AT CHENNITHULA,NAN,28.1,5.4,6.7,100,0.9,0.42,463,810,2010,38.78818627
1563,AMARAVILA,NAN,26.6,7,6.9,66,0.7,0.45,465,900,2010,31.52622549
1564,AYUR,NAN,27.8,7.1,6.9,75,0.6,0.73,300,583,2010,31.69459559
1565,PAMBA DOWN,NAN,29.3,6.5,6.7,70,0.9,1.25,370,800,2010,32.45496324
1566,THIRURANGADY,NAN,28,6.7,6.6,102,0.8,0.12,295,900,2010,33.73052696
1567,KUTTIYADY ESTATE,NAN,23.8,7.1,6.8,27,0.6,0.22,86,198,2010,25.41165441
1568,VALAYAM,NAN,26.3,6.9,7.1,46,0.5,0.33,225,373,2010,30.59667892
1569,THALIPARAMBA,NAN,27.9,6.7,6.8,8291,1,0.53,108,250,2010,928.0575858
1570,HOSDURG,NAN,28.4,6.2,7,12342,1.4,0.27,670,1600,2010,1374.538676
1571,"KAKKADAVU,  KERALA",NAN,27.1,7.5,7.3,53,0.8,0.31,1253,2225,2010,33.34807598
1572,PADIYATHADKA,NAN,28.5,7.6,7.3,62,1,0.63,1175,2180,2010,35.15115196
1573,IRUMPANAM,NAN,28.1,2.2,6.4,625,2.3,1.29,1125,6505,2010,109.5697549
2284,R NEYYAR AT ARUVIPURAM,NAN,26.4,7.4,6.7,55,0.7,0.51,281,1088,2010,27.14029412
2285,R MAMOM AT MAMOM BRIDGE,NAN,27.1,7,6.8,103,0.7,0.43,225,640,2010,34.52210784
2286,R AYROOR AT AYROOR BRIDGE,NAN,26.9,5.3,6.9,109,1.3,0.66,305,685,2010,44.30040441
2287,R ITHIKKARA AT ITHIKKARA,NAN,28.6,6.3,7,1392,0.7,0.85,230,535,2010,178.8629289
2288,PALLICKAL AT NELLIMUKAL,NAN,27.9,6.7,7,71,0.5,0.29,208,433,2010,32.85229167
2289,R KARUVANNURR AT KARUVANNUR BRIDGE,NAN,28.4,6,6.4,57,1.4,0.61,193,303,2010,32.05193627
2290,PUZHACKAL AT PUZHACKAL BRIDGE,NAN,29,4.2,6.6,93,1.7,0.56,253,385,2010,44.75892157
2291,R KEECHERI AT VADAKKANCHERY BRIDGE,NAN,28.8,5.1,6.7,88,1.9,0.63,405,713,2010,43.78601716
2292,R THIRUR AT THALAKKADATHUR BRIDGE,NAN,27.8,5.3,6.4,4912,1.1,0.11,345,788,2010,560.7121691
2293,R KADALUNDI AT HAJIRAPPALLY,NAN,28.5,6.9,7,84,0.9,0.08,300,803,2010,35.86432598
2294,R KALLAI AT KALLAI BRIDGE,NAN,26,2.8,7.4,18256,1.6,0.47,1050,2300,2010,2032.974093
2295,CORAPUZHA AT KANAYANKODE,NAN,26.5,5.3,7.2,9753,0.9,0.26,1600,2650,2010,1094.682757
2296,R THALLASSERY AT PATHIPPALAM,NAN,28.4,6.5,5.8,67,0.4,0.54,123,520,2010,20.10143382
2297,ANCHARAKANDY AT MERUVAMBA,NAN,28.1,6.9,6.1,86,0.6,0.49,73,183,2010,25.20903186
2298,R KUPPAM AT RAYAROM,NAN,26.8,7,6.6,59,0.8,0.42,123,418,2010,28.21857843
2299,RAMAPURAM AT RAMAPURAM BRIDGE,NAN,28.6,5.6,6.4,7904,1,0.4,165,278,2010,884.9349265
2300,PERUVAMBA AT CHANDAPPURA,NAN,28.1,6.8,6,55,0.5,0.25,590,910,2010,20.53125
2301,R KAVVAI AT KUTTIYOL PALAM,NAN,29,6,5.9,105,1,0.63,73,195,2010,29.95311275
2302,NEELASWARAM AT NAMBIARKAL DAM,NAN,28.8,6.3,7,2759,1.4,0.22,963,1400,2010,331.3964583
1448,NAGAVALLI AT THOTAPALLI REGULATOR,NAN,28,6.5,7.6,312,1.1,2.41,3,354,2010,69.21143382
2352,"VAMSHADHARA, KALINGAPATNAM, VIZIANAGARAM",NAN,27.4,6.4,7.7,203,1.1,3.34,3,357,2010,58.71718137
1444,KALI AT D/S WEST COAST PAPER MILL,NAN,28.8,7.3,7.3,308,4.2,2.43,116,185,2010,80.28957108
1456,"RUSHIKULYA AT GANJAM D/S, ",NAN,30.8,6.8,7.8,23761,1.9,0.67,145,460,2010,2626.473603
1642,"NAGAVALLI AT JAYKAYPUR D/S, ",NAN,28,7.5,8.1,228,2.1,0.4,3390,5850,2010,67.70631127
1643,"NAGAVALLI AT RAYAGADA D/S, ",NAN,27.3,7.7,8.1,243,1.6,0.71,1930,4450,2010,66.06952206
2422,"PENTA U/S, JAYKAYPUR TOWN",NAN,29,7.6,7.9,191,1.4,0.13,1188,1985,2010,57.51291667
2423,"BUDHABALANGA, D/S OF BARIPADA TOWN",NAN,24.5,7.5,7.9,237,1.8,0.45,1225,2425,2010,64.99748775
2424,BUDHABALANGA AT BALASORE D/S,NAN,24.8,7.4,7.7,865,1.9,0.3,1300,2675,2010,132.0985294
2425,"RIVER KERANDI(INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",NAN,25.3,6.7,6.9,132,1.2,0.32,953,1823,2010,42.27170343
2426,MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),NAN,26.8,7.1,7.9,211,1.4,0.48,1065,2098,2010,61.12694853
2427,GUNUPUR (INTERSTATE BOUNDRY),NAN,29,6.7,7.9,182,1.1,0.24,735,1510,2010,57.45817402
2442,GAUTAMINANGODAVARI RIVER,NAN,29,7.4,8.8,434,2,0.05,NAN,NAN,2010,97.04852941
2443,GAUTAMINANGODAVARI RIVER,NAN,28,6.4,8.3,565,2,0.05,NAN,NAN,2010,108.991299
2444,CORINGA RIVER,NAN,28,6.9,8.8,238,4,0.05,NAN,NAN,2010,88.01844363
2445,MAHE RIVER,NAN,28,6.3,6.6,425,NAN,NAN,NAN,NAN,2010,102.3723306
1159,TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD. PAPAVINASAM,NAN,24.8,7.4,7,75,1.6,0.05,78,118,2010,37.275
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY",NAN,27.2,7.2,6.8,70,1.8,0.09,78,148,2010,36.32943627
1161,"TAMBIRAPARANI AT TIRUNELVELI, COLLECTORATE.",NAN,27.3,6.6,7,119,2.5,0.33,233,374,2010,49.24392157
1162,TAMBIRAPARANI AT MURAPPANADU,NAN,28.4,6.9,7,236,1.9,0.25,83,157,2010,57.85667892
1328,TAMBIRAPARANI AT PAPPANKULAM,NAN,26.8,7,6.9,73,1.7,0.4,87,144,2010,37.72622549
1329,TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM,NAN,25.2,7.2,6.9,75,1.5,0.2,83,128,2010,36.27708333
1330,TAMBIRAPARANI AT ARUMUGANERI,NAN,28.4,6.9,7.2,385,2.3,0.13,108,196,2010,78.2996201
1450,PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK,NAN,28.2,6.4,7.6,860,3.3,0.4,253,379,2010,140.9824755
3026,"TAMBIRAPARANI AT KALLIDAI KURICHI, TIRUNELVELI",NAN,24,7.6,6.6,166,2,1.8,90,140,2010,44.77291667
3027,"TAMBIRAPARANI AT SRIVAIKUNTAM, D/S OF SK ANAICUT, TIRUNELVELI",NAN,29,6.9,7.2,308,1.9,0.49,60,170,2010,67.76491422
3028,"TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI",NAN,25,6.8,6.7,247,2.1,1.84,280,500,2010,57.43066176
3029,"TAMBIRAPARANI AT SIVALAPERI, CONFLUENCE POINT OF KUTTRALAM FALLS, D/S OF PALAYAMKOTTAI, TIRUNELVELI",NAN,25,6.6,6.9,359,2.3,0.59,110,280,2010,73.25921569
1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",NAN,15,6.5,7.6,450,18,12,NAN,NAN,2010,176.7490809
1026,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",NAN,23.5,6.1,7.8,825,16,14,NAN,NAN,2010,209.9856005
1885,GHAGGAR AT D/S OF SURAJPUR,NAN,NAN,6.5,8.4,240,2.7,0.62,NAN,NAN,2010,78.21202206
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),NAN,15,6.9,7.8,480,18,16,NAN,NAN,2010,181.174326
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",NAN,20.3,5.6,6.7,807,10.8,2,1825,7500,2010,169.1202206
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",NAN,20,4.9,6.8,1097,26.5,4.8,14000,46250,2010,289.2833946
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",NAN,20,4.9,6.6,834,13.1,2.6,2875,9500,2010,185.5628064
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.)",NAN,19.8,5.2,6.7,1027,28,5.9,17500,57500,2010,288.0126225
1718,"GAGGAR  ENTERING IN  FROM HARYANA NR RD NO. 629, ",NAN,32.7,3.3,7.9,897,1.3,0.97,5,12,2010,146.0335907
1719,"GAGGAR D/S HANUMANGARH NEAR 2 KNJ NAI ABADI, MAKKASR, ",NAN,34.5,4.9,8,510,1.2,0.35,4,8,2010,99.83339461
1703,"GHAGGER AT MOONAK, PUNJAB",NAN,19.8,5,6.9,1172,25.5,3.8,15500,48750,2010,292.6911765
1884,KALA AMB D/S MARKANDA RIVER,NAN,27,4.8,7.8,599,534.5,3.75,2200,5000,2010,3009.722672
